Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-05 04:00:00-04:00,196.89,199.5,189.58,197.55,0,0.0,0.0
2024-08-05 05:00:00-04:00,197.62,199.23,192.0,193.15,0,0.0,0.0
2024-08-05 06:00:00-04:00,193.13,193.89,191.0,192.64,0,0.0,0.0
2024-08-05 07:00:00-04:00,192.68,193.79,189.4,189.41,0,0.0,0.0
2024-08-05 08:00:00-04:00,189.47,199.608,181.14,186.99,0,0.0,0.0
2024-08-05 09:00:00-04:00,187.0,214.81,184.5465,185.015,0,0.0,0.0
2024-08-05 09:30:00-04:00,182.0,201.55999755859375,182.0,194.77499389648438,40424313,0.0,0.0
2024-08-05 10:30:00-04:00,194.80999755859375,203.87989807128906,194.7700958251953,201.41000366210938,15368467,0.0,0.0
2024-08-05 11:30:00-04:00,201.39500427246094,202.9384002685547,199.61000061035156,202.74009704589844,9424117,0.0,0.0
2024-08-05 12:30:00-04:00,202.7949981689453,202.8179931640625,198.75999450683594,199.88760375976562,7882360,0.0,0.0
2024-08-05 13:30:00-04:00,199.9199981689453,201.7299041748047,197.92999267578125,198.8300018310547,6426186,0.0,0.0
2024-08-05 14:30:00-04:00,198.76499938964844,199.4600067138672,196.0,198.23060607910156,7868143,0.0,0.0
2024-08-05 15:30:00-04:00,198.22000122070312,199.30999755859375,197.07000732421875,198.8699951171875,5550463,0.0,0.0
2024-08-05 16:00:00-04:00,198.88,202.0,198.88,200.51,0,0.0,0.0
2024-08-05 17:00:00-04:00,200.485,208.4684,190.9311,201.615,0,0.0,0.0
2024-08-05 18:00:00-04:00,201.67,202.755,201.5,202.205,0,0.0,0.0
2024-08-05 19:00:00-04:00,202.25,205.5,202.16,205.3,0,0.0,0.0
2024-08-06 04:00:00-04:00,205.64,205.8,202.29,203.46,0,0.0,0.0
2024-08-06 05:00:00-04:00,203.46,203.62,198.36,199.89,0,0.0,0.0
2024-08-06 06:00:00-04:00,199.77,200.76,197.98,200.56,0,0.0,0.0
2024-08-06 07:00:00-04:00,200.79,202.99,200.51,202.93,0,0.0,0.0
2024-08-06 08:00:00-04:00,203.309,207.65,198.1238,201.2767,0,0.0,0.0
2024-08-06 09:00:00-04:00,201.35,202.63,198.88,200.72,0,0.0,0.0
2024-08-06 09:30:00-04:00,199.64500427246094,200.7899932861328,192.6699981689453,196.0675048828125,24773593,0.0,0.0
2024-08-06 10:30:00-04:00,196.1699981689453,197.7899932861328,194.86000061035156,195.12010192871094,9952250,0.0,0.0
2024-08-06 11:30:00-04:00,195.14999389648438,201.2100067138672,195.1199951171875,200.28500366210938,10320734,0.0,0.0
2024-08-06 12:30:00-04:00,200.32000732421875,202.0800018310547,199.30999755859375,201.56500244140625,6132590,0.0,0.0
2024-08-06 13:30:00-04:00,201.58999633789062,202.47000122070312,200.83999633789062,202.2198944091797,5303094,0.0,0.0
2024-08-06 14:30:00-04:00,202.22000122070312,202.89999389648438,199.5,201.13499450683594,7527018,0.0,0.0
2024-08-06 15:30:00-04:00,201.14999389648438,201.8699951171875,200.02999877929688,200.36000061035156,5632714,0.0,0.0
2024-08-06 16:00:00-04:00,200.64,254.1552,178.5135,199.05,0,0.0,0.0
2024-08-06 17:00:00-04:00,198.77,254.1552,171.7816,197.01,0,0.0,0.0
2024-08-06 18:00:00-04:00,197.01,198.93,196.9,197.76,0,0.0,0.0
2024-08-06 19:00:00-04:00,197.825,198.2,195.01,195.065,0,0.0,0.0
2024-08-07 04:00:00-04:00,198.63,201.69,198.21,201.47,0,0.0,0.0
2024-08-07 05:00:00-04:00,201.27,202.85,200.94,202.67,0,0.0,0.0
2024-08-07 06:00:00-04:00,202.7,203.0,201.75,202.54,0,0.0,0.0
2024-08-07 07:00:00-04:00,202.59,202.83,201.6,201.84,0,0.0,0.0
2024-08-07 08:00:00-04:00,201.85,202.9852,197.9,200.85,0,0.0,0.0
2024-08-07 09:00:00-04:00,200.88,202.185,193.94,200.77,0,0.0,0.0
2024-08-07 09:30:00-04:00,200.85000610351562,203.49000549316406,197.5218963623047,198.04989624023438,20213739,0.0,0.0
2024-08-07 10:30:00-04:00,197.97999572753906,200.4499969482422,197.17100524902344,198.88999938964844,9186186,0.0,0.0
2024-08-07 11:30:00-04:00,198.91009521484375,199.57000732421875,196.10000610351562,198.2100067138672,6462147,0.0,0.0
2024-08-07 12:30:00-04:00,198.2100067138672,198.5500030517578,195.22999572753906,195.86000061035156,6616771,0.0,0.0
2024-08-07 13:30:00-04:00,195.8300018310547,196.86000061035156,192.1199951171875,193.57989501953125,8488446,0.0,0.0
2024-08-07 14:30:00-04:00,193.5800018310547,194.4499969482422,191.86000061035156,193.2949981689453,8501010,0.0,0.0
2024-08-07 15:30:00-04:00,193.27000427246094,193.8000030517578,191.47999572753906,191.69000244140625,5648987,0.0,0.0
2024-08-07 16:00:00-04:00,191.76,301.6377,181.7405,189.7501,0,0.0,0.0
2024-08-07 17:00:00-04:00,189.87,258.4994,188.41,190.63,0,0.0,0.0
2024-08-07 18:00:00-04:00,190.49,191.35,190.16,191.0,0,0.0,0.0
2024-08-07 19:00:00-04:00,190.982,255.9035,184.4612,189.585,0,0.0,0.0
