Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-09-10 04:00:00-04:00,5.085,5.085,5.085,5.085,0,0.0,0.0,0.0
2024-09-10 05:00:00-04:00,5.085,5.1,5.08,5.08,0,0.0,0.0,0.0
2024-09-10 06:00:00-04:00,5.08,5.08,5.08,5.08,0,0.0,0.0,0.0
2024-09-10 07:00:00-04:00,5.08,5.08,5.07,5.07,0,0.0,0.0,0.0
2024-09-10 08:00:00-04:00,5.07,5.1095,5.06,5.1095,0,0.0,0.0,0.0
2024-09-10 09:00:00-04:00,5.08,5.1,5.06,5.06,0,0.0,0.0,0.0
2024-09-10 09:30:00-04:00,5.050000190734863,5.059999942779541,5.010000228881836,5.054999828338623,1723466,0.0,0.0,0.0
2024-09-10 10:30:00-04:00,5.059999942779541,5.070000171661377,5.03000020980835,5.065000057220459,1202706,0.0,0.0,0.0
2024-09-10 11:30:00-04:00,5.070000171661377,5.074999809265137,5.010000228881836,5.034999847412109,1061182,0.0,0.0,0.0
2024-09-10 12:30:00-04:00,5.039999961853027,5.090000152587891,5.03000020980835,5.065000057220459,859723,0.0,0.0,0.0
2024-09-10 13:30:00-04:00,5.060100078582764,5.119900226593018,5.059999942779541,5.110000133514404,729904,0.0,0.0,0.0
2024-09-10 14:30:00-04:00,5.110000133514404,5.1407999992370605,5.085000038146973,5.105000019073486,402137,0.0,0.0,0.0
2024-09-10 15:30:00-04:00,5.101099967956543,5.150000095367432,5.101099967956543,5.139999866485596,144554,0.0,0.0,0.0
2024-09-10 16:00:00-04:00,5.14,5.14,5.11,5.13,0,0.0,0.0,0.0
2024-09-10 17:00:00-04:00,5.13,5.13,5.11,5.11,0,0.0,0.0,0.0
2024-09-10 18:00:00-04:00,5.1198,5.12,5.1,5.1,0,0.0,0.0,0.0
2024-09-10 19:00:00-04:00,5.1,5.13,5.1,5.1292,0,0.0,0.0,0.0
2024-09-11 07:00:00-04:00,5.05,5.05,5.0,5.05,0,0.0,0.0,0.0
2024-09-11 08:00:00-04:00,5.04,5.07,5.02,5.05,0,0.0,0.0,0.0
2024-09-11 09:00:00-04:00,5.04,5.0794,5.0,5.05,0,0.0,0.0,0.0
2024-09-11 09:30:00-04:00,5.039999961853027,5.039999961853027,4.929999828338623,4.954999923706055,1561697,0.0,0.0,0.0
2024-09-11 10:30:00-04:00,4.954999923706055,4.999899864196777,4.922100067138672,4.989999771118164,1235654,0.0,0.0,0.0
2024-09-11 11:30:00-04:00,4.998899936676025,5.069900035858154,4.989999771118164,5.045000076293945,1418549,0.0,0.0,0.0
2024-09-11 12:30:00-04:00,5.041200160980225,5.130000114440918,5.039999961853027,5.119999885559082,1360396,0.0,0.0,0.0
2024-09-11 13:30:00-04:00,5.119999885559082,5.149899959564209,5.099999904632568,5.133299827575684,995804,0.0,0.0,0.0
2024-09-11 14:30:00-04:00,5.136199951171875,5.139999866485596,5.079999923706055,5.110000133514404,677931,0.0,0.0,0.0
2024-09-11 15:30:00-04:00,5.110000133514404,5.124100208282471,5.099999904632568,5.110000133514404,256991,0.0,0.0,0.0
2024-09-11 16:00:00-04:00,5.11,5.1199,5.1,5.11,0,0.0,0.0,0.0
2024-09-11 17:00:00-04:00,5.11,5.11,5.05,5.1098,0,0.0,0.0,0.0
2024-09-11 18:00:00-04:00,5.0999,5.1,5.05,5.0994,0,0.0,0.0,0.0
2024-09-11 19:00:00-04:00,5.11,5.11,5.08,5.09,0,0.0,0.0,0.0
2024-09-12 04:00:00-04:00,5.15,5.15,5.15,5.15,0,0.0,0.0,0.0
2024-09-12 05:00:00-04:00,5.15,5.15,5.15,5.15,0,0.0,0.0,0.0
2024-09-12 07:00:00-04:00,5.15,5.15,5.14,5.14,0,0.0,0.0,0.0
2024-09-12 08:00:00-04:00,5.15,5.1691,5.15,5.16,0,0.0,0.0,0.0
2024-09-12 09:00:00-04:00,5.1597,5.16,5.11,5.1107,0,0.0,0.0,0.0
2024-09-12 09:30:00-04:00,5.110000133514404,5.170000076293945,5.079999923706055,5.164999961853027,1686696,0.0,0.0,0.0
2024-09-12 10:30:00-04:00,5.170000076293945,5.195000171661377,5.09499979019165,5.110000133514404,1042007,0.0,0.0,0.0
2024-09-12 11:30:00-04:00,5.110000133514404,5.139999866485596,5.090000152587891,5.135000228881836,659156,0.0,0.0,0.0
2024-09-12 12:30:00-04:00,5.125,5.170000076293945,5.110099792480469,5.156700134277344,521699,0.0,0.0,0.0
2024-09-12 13:30:00-04:00,5.159900188446045,5.190000057220459,5.150000095367432,5.175000190734863,381859,0.0,0.0,0.0
2024-09-12 14:30:00-04:00,5.179999828338623,5.190000057220459,5.139999866485596,5.164999961853027,555093,0.0,0.0,0.0
2024-09-12 15:30:00-04:00,5.169899940490723,5.179999828338623,5.15500020980835,5.175000190734863,165052,0.0,0.0,0.0
2024-09-12 16:00:00-04:00,5.17,5.19,5.1405,5.1405,0,0.0,0.0,0.0
2024-09-12 17:00:00-04:00,5.1405,5.15,5.11,5.15,0,0.0,0.0,0.0
2024-09-12 18:00:00-04:00,5.15,5.18,5.11,5.17,0,0.0,0.0,0.0
2024-09-12 19:00:00-04:00,5.169,5.17,5.15,5.16,0,0.0,0.0,0.0
